time,delta_D,curvat_trans,u,ax,ay,az
1.937500000000000000e+02,-1.019648480093118481e+00,-6.447723854124699609e-03,4.213155945370544231e+01,1.569862417641850305e+00,-1.144515023351337391e+01,0.000000000000000000e+00
1.938000000000001819e+02,-1.000768431431391603e+00,-6.418549980951799780e-03,4.220769575212583646e+01,1.484494359330672308e+00,-1.143457991429378318e+01,0.000000000000000000e+00
1.938499999999999091e+02,-9.822380669219223925e-01,-6.398201233194100376e-03,4.228161006510627828e+01,1.487452969936396086e+00,-1.143828540049959130e+01,0.000000000000000000e+00
1.939000000000000909e+02,-9.737413473221138149e-01,-6.381573854870600283e-03,4.235761164503271203e+01,1.560692321767451096e+00,-1.144961090493920075e+01,0.000000000000000000e+00
1.939499999999998181e+02,-9.672251824152328092e-01,-6.379828517225100137e-03,4.243269094794803920e+01,1.428047460378542910e+00,-1.148709344527650877e+01,0.000000000000000000e+00
1.940000000000000000e+02,-9.632031280261341699e-01,-6.382510497451599971e-03,4.250090812550867270e+01,1.321089628533990590e+00,-1.152890226153597375e+01,0.000000000000000000e+00
1.940500000000001819e+02,-9.596499564970280005e-01,-6.378771120229400314e-03,4.256667822172923366e+01,1.320785952602259394e+00,-1.155783633062156568e+01,0.000000000000000000e+00
1.940999999999999091e+02,-9.574497848851647452e-01,-6.370134653387899727e-03,4.263346895586938956e+01,1.358405042941315033e+00,-1.157843748879925272e+01,0.000000000000000000e+00
1.941500000000000909e+02,-9.544230742869932449e-01,-6.355912953618100304e-03,4.270307734853656001e+01,1.431404921707439826e+00,-1.159034295868848830e+01,0.000000000000000000e+00
1.941999999999998181e+02,-9.518243908177236312e-01,-6.335506196220100361e-03,4.277701341361385801e+01,1.528803833045345950e+00,-1.159317094792159608e+01,0.000000000000000000e+00
1.942500000000000000e+02,-9.468480002121022476e-01,-6.309242903592599677e-03,4.285611204794155071e+01,1.640027165912129492e+00,-1.158784788620721784e+01,0.000000000000000000e+00
1.943000000000001819e+02,-9.407665190599036054e-01,-6.276195696824299688e-03,4.294150487959051787e+01,1.776974105270865190e+00,-1.157313441177798374e+01,0.000000000000000000e+00
1.943499999999999091e+02,-9.327584390453595997e-01,-6.237970663551899858e-03,4.303374946633424258e+01,1.912461129966263496e+00,-1.155212028567896887e+01,0.000000000000000000e+00
1.944000000000000909e+02,-9.206518846423213942e-01,-6.194120616774300044e-03,4.313303993345428466e+01,2.061875635793461115e+00,-1.152390827796208228e+01,0.000000000000000000e+00
1.944499999999998181e+02,-9.073312929831696128e-01,-6.145902768848399839e-03,4.323976471871991833e+01,2.205319210486206938e+00,-1.149085460563694561e+01,0.000000000000000000e+00
1.945000000000000000e+02,-8.910817255027397854e-01,-6.094618673577199656e-03,4.335338754078513546e+01,2.338626748938927857e+00,-1.145493459844557016e+01,0.000000000000000000e+00
1.945500000000001819e+02,-8.741624430105024990e-01,-6.040709167615200374e-03,4.347338112827094392e+01,2.459290715294154328e+00,-1.141654687561477033e+01,0.000000000000000000e+00
1.945999999999999091e+02,-8.548813773638583857e-01,-5.985128784211199600e-03,4.359907315931384630e+01,2.566787977721340042e+00,-1.137700669762793559e+01,0.000000000000000000e+00
1.946500000000000909e+02,-8.367654391937520142e-01,-5.927034969798399867e-03,4.373015708070026619e+01,2.676049444640582475e+00,-1.133442685889732715e+01,0.000000000000000000e+00
1.946999999999998181e+02,-8.172755816231851433e-01,-5.867790714070999711e-03,4.386641793182972293e+01,2.773569705021629250e+00,-1.129117034580285051e+01,0.000000000000000000e+00
1.947500000000000000e+02,-7.994518379326414070e-01,-5.807423451196900080e-03,4.400726911242773554e+01,2.858255317244201343e+00,-1.124688701201197638e+01,0.000000000000000000e+00
1.948000000000001819e+02,-7.803066822467304986e-01,-5.746002151769300306e-03,4.415200246427716735e+01,2.929538738234428674e+00,-1.120125269660312739e+01,0.000000000000000000e+00
1.948499999999999091e+02,-7.621388773685948692e-01,-5.683061112862800371e-03,4.430004001060210328e+01,2.990681940889276191e+00,-1.115297074949828726e+01,0.000000000000000000e+00
1.949000000000000909e+02,-7.427766939656352818e-01,-5.618443602261999695e-03,4.445092860078799646e+01,3.043330219976247086e+00,-1.110139873748687833e+01,0.000000000000000000e+00
1.949499999999998181e+02,-7.240348852811858693e-01,-5.553011531424700310e-03,4.460377931857625811e+01,3.069102481691075024e+00,-1.104770050185143049e+01,0.000000000000000000e+00
1.950000000000000000e+02,-7.061974390629630616e-01,-5.485069249630300341e-03,4.475780386559173252e+01,3.092036203550168949e+00,-1.098802534777036044e+01,0.000000000000000000e+00
1.950500000000001819e+02,-6.877700387559665396e-01,-5.413638536103500265e-03,4.491301506986004455e+01,3.116909753164237795e+00,-1.092027754995768341e+01,0.000000000000000000e+00
1.950999999999999091e+02,-6.701879264247353474e-01,-5.339029707968100287e-03,4.506949307593180265e+01,3.142192328193457840e+00,-1.084495324606624855e+01,0.000000000000000000e+00
1.951500000000000909e+02,-6.513457370698227944e-01,-5.261357481715299954e-03,4.522720621961397569e+01,3.166040726720201981e+00,-1.076210768868607559e+01,0.000000000000000000e+00
1.951999999999998181e+02,-6.335759988422735578e-01,-5.181330865853799733e-03,4.538603114596707400e+01,3.186161033798523778e+00,-1.067298108377640986e+01,0.000000000000000000e+00
1.952500000000000000e+02,-6.121573375881573797e-01,-5.098648946794799575e-03,4.554575381675752510e+01,3.202247514114379801e+00,-1.057671737678933965e+01,0.000000000000000000e+00
1.953000000000001819e+02,-5.908785894435463204e-01,-5.013572939411999572e-03,4.570617876846073813e+01,3.213974805557851866e+00,-1.047362850199740336e+01,0.000000000000000000e+00
1.953499999999999091e+02,-5.663999129786451148e-01,-4.924754129712399613e-03,4.586711286354468342e+01,3.225575136626691819e+00,-1.036065854904851946e+01,0.000000000000000000e+00
1.954000000000000909e+02,-5.332916774091658318e-01,-4.829318780937200302e-03,4.602913009627970808e+01,3.255024888007620909e+00,-1.023178506237915641e+01,0.000000000000000000e+00
1.954499999999998181e+02,-4.955553467574893012e-01,-4.725831755750100303e-03,4.619250180429240515e+01,3.278532251280202203e+00,-1.008373038491152407e+01,0.000000000000000000e+00
1.955000000000000000e+02,-4.500921644702737812e-01,-4.610365827200700248e-03,4.635684483184979143e+01,3.294057275312467503e+00,-9.907478206289834333e+00,0.000000000000000000e+00
1.955500000000001819e+02,-4.053375441958554926e-01,-4.477488706094900385e-03,4.652179752655979428e+01,3.303231239596862157e+00,-9.690528712798908373e+00,0.000000000000000000e+00
1.955999999999999091e+02,-3.577506234733353052e-01,-4.321178629203399624e-03,4.668709127682316051e+01,3.307827116709316506e+00,-9.418806044763076812e+00,0.000000000000000000e+00
1.956500000000000909e+02,-3.148962420333035750e-01,-4.135491011668800294e-03,4.685250661597874711e+01,3.308147742278860104e+00,-9.078053598474999930e+00,0.000000000000000000e+00
1.956999999999998181e+02,-2.770401192500528964e-01,-3.917030349405900211e-03,4.701782735433170757e+01,3.303600255253630991e+00,-8.659285333795907036e+00,0.000000000000000000e+00
1.957500000000000000e+02,-2.419559101499350051e-01,-3.663899996562500032e-03,4.718275841703270146e+01,3.292904028765790692e+00,-8.156620673980377489e+00,0.000000000000000000e+00
1.958000000000001819e+02,-2.129911349917797125e-01,-3.377119946009499944e-03,4.734702969093132197e+01,3.276582016415677590e+00,-7.570628989724428770e+00,0.000000000000000000e+00
1.958499999999999091e+02,-1.874599446577369932e-01,-3.065980613988599814e-03,4.751033340012953943e+01,3.255212903920913892e+00,-6.920628878119686078e+00,0.000000000000000000e+00
1.959000000000000909e+02,-1.679990021970058089e-01,-2.744687379520000057e-03,4.767250084396526688e+01,3.230894361356279720e+00,-6.237761356937054025e+00,0.000000000000000000e+00
1.959499999999998181e+02,-1.460148008673347042e-01,-2.427738278691399850e-03,4.783340797697984925e+01,3.205661593472348692e+00,-5.554749955091794256e+00,0.000000000000000000e+00
1.960000000000000000e+02,-1.266645989661165927e-01,-2.128195802683299862e-03,4.799308720805854023e+01,3.181447304486721972e+00,-4.901950900701478986e+00,0.000000000000000000e+00
1.960500000000001819e+02,-1.056618153059928067e-01,-1.852854337585199945e-03,4.815157966629968200e+01,3.158715204701183943e+00,-4.295981049760421833e+00,0.000000000000000000e+00
1.960999999999999091e+02,-8.827034222536360442e-02,-1.603003616014099953e-03,4.830898627091333708e+01,3.137496415581864539e+00,-3.741022760603367914e+00,0.000000000000000000e+00
1.961500000000000909e+02,-6.918678781819009860e-02,-1.376665687627899939e-03,4.846533872152471645e+01,3.116776559774918187e+00,-3.233634969356579791e+00,0.000000000000000000e+00
1.961999999999998181e+02,-5.252752807464280277e-02,-1.169889900813999911e-03,4.862067026267611425e+01,3.096200093953621391e+00,-2.765584133720502713e+00,0.000000000000000000e+00
1.962500000000000000e+02,-3.402341000230239831e-02,-9.765092438119999654e-04,4.877489788165289752e+01,3.072927837469737078e+00,-2.323106373719148188e+00,0.000000000000000000e+00
1.963000000000001819e+02,-1.807243144020110118e-02,-7.926430605458000293e-04,4.892797299794742116e+01,3.049878990110113097e+00,-1.897545113586683208e+00,0.000000000000000000e+00
1.963499999999999091e+02,5.053965497525999672e-04,-6.160406271512999582e-04,4.907988497359712454e+01,3.026659560159337126e+00,-1.483940291265865019e+00,0.000000000000000000e+00
1.964000000000000909e+02,1.797296307507350102e-02,-4.473188157947000109e-04,4.923064116423591230e+01,3.003312537836407170e+00,-1.084146944983768845e+00,0.000000000000000000e+00
1.964499999999998181e+02,3.844266738748849943e-02,-2.822039176236000113e-04,4.938020270251092114e+01,2.978935808038274846e+00,-6.881272797760819016e-01,0.000000000000000000e+00
1.965000000000000000e+02,5.751303213899389838e-02,-1.184720523306000042e-04,4.952854375639420681e+01,2.954374681774219802e+00,-2.906210248504866867e-01,0.000000000000000000e+00
1.965500000000001819e+02,7.608402759436329321e-02,4.321104326010470338e-05,4.967562169136748906e+01,2.928424678350808996e+00,1.066304823591550932e-01,0.000000000000000000e+00
1.965999999999999091e+02,9.509296865919210362e-02,2.107992709462999951e-04,4.982138230696148895e+01,2.901751868670695789e+00,5.232396548177402629e-01,0.000000000000000000e+00
1.966500000000000909e+02,1.078858040860724010e-01,3.747543277770999876e-04,4.996577662988036650e+01,2.873681092425371730e+00,9.356037227633794418e-01,0.000000000000000000e+00
1.966999999999998181e+02,1.206748928932686038e-01,5.359029856359000385e-04,5.010875663328129548e+01,2.845522159462324119e+00,1.345592103201481704e+00,0.000000000000000000e+00
1.967500000000000000e+02,1.265597131066980019e-01,6.846437620585000411e-04,5.025031738659590985e+01,2.816610799434843493e+00,1.728790127825649892e+00,0.000000000000000000e+00
1.968000000000001819e+02,1.348656147590868992e-01,8.188143927636999924e-04,5.039040705327587943e+01,2.786611696430326024e+00,2.079127875115016622e+00,0.000000000000000000e+00
1.968499999999999091e+02,1.358874557114722881e-01,9.352266652280000116e-04,5.052896666239362133e+01,2.755547585285567536e+00,2.387798717618500710e+00,0.000000000000000000e+00
1.969000000000000909e+02,1.401565104378943993e-01,1.032825429163399932e-03,5.066595059088632524e+01,2.723507011229012065e+00,2.651302691337229067e+00,0.000000000000000000e+00
1.969499999999998181e+02,1.423178353317615108e-01,1.108014370153200022e-03,5.080130973008820661e+01,2.690530859703822664e+00,2.859533647988346861e+00,0.000000000000000000e+00
1.970000000000000000e+02,1.391257475188787951e-01,1.165012187620399894e-03,5.093498292606262368e+01,2.656025384337205697e+00,3.022475565042310297e+00,0.000000000000000000e+00
1.970500000000001819e+02,1.388289932611866118e-01,1.201216397457599994e-03,5.106689170681219991e+01,2.619862567053436120e+00,3.132565068968550026e+00,0.000000000000000000e+00
1.970999999999999091e+02,1.348199347922592883e-01,1.222868581244199908e-03,5.119692674566572066e+01,2.580952213151341823e+00,3.205291786903261109e+00,0.000000000000000000e+00
1.971500000000000909e+02,1.305440411754041907e-01,1.228297743555999914e-03,5.132494793181511739e+01,2.539209220560452174e+00,3.235643675135954300e+00,0.000000000000000000e+00
1.971999999999998181e+02,1.286466141001668950e-01,1.222652082536500057e-03,5.145082037403505382e+01,2.496358305385179222e+00,3.236588597130630962e+00,0.000000000000000000e+00
1.972500000000000000e+02,1.240878145812829986e-01,1.206819926169000034e-03,5.157456831734435099e+01,2.452301878401067725e+00,3.210063884341157969e+00,0.000000000000000000e+00
1.973000000000001819e+02,1.213932042077066065e-01,1.183968181297399922e-03,5.169593192097686085e+01,2.400383417687612653e+00,3.164118708070868813e+00,0.000000000000000000e+00
1.973499999999999091e+02,1.168858917774514006e-01,1.155857577470399992e-03,5.181447339655406381e+01,2.339689335566247141e+00,3.103176671874114501e+00,0.000000000000000000e+00
1.974000000000000909e+02,1.137402189062788060e-01,1.124447302464199943e-03,5.192975708628562614e+01,2.269524180517041856e+00,3.032296670657894211e+00,0.000000000000000000e+00
1.974499999999998181e+02,1.095899113356738064e-01,1.090503770744399989e-03,5.204128415429268273e+01,2.189598596853001844e+00,2.953406189423983808e+00,0.000000000000000000e+00
1.975000000000000000e+02,1.065646988830249026e-01,1.055290790832499924e-03,5.214855044631393355e+01,2.098489597289992403e+00,2.869833033230112740e+00,0.000000000000000000e+00
1.975500000000001819e+02,1.030840119569877977e-01,1.020757404523100088e-03,5.225089679121506947e+01,1.992447466850468807e+00,2.786827172462414737e+00,0.000000000000000000e+00
1.975999999999999091e+02,1.002459624446413039e-01,9.869152004637999579e-04,5.234752352537976350e+01,1.868654799619128726e+00,2.704407424340143695e+00,0.000000000000000000e+00
1.976500000000000909e+02,9.735892529221899794e-02,9.544852752189000042e-04,5.243741229163925510e+01,1.721922606361263819e+00,2.624531178918134255e+00,0.000000000000000000e+00
1.976999999999998181e+02,9.478295380501519651e-02,9.239379372395999492e-04,5.251921267631825430e+01,1.543450276804295918e+00,2.548468169222415813e+00,0.000000000000000000e+00
1.977500000000000000e+02,9.224748945217610407e-02,8.955068332020999942e-04,5.259110732323001969e+01,1.323322856180469298e+00,2.476814801410765821e+00,0.000000000000000000e+00
1.978000000000001819e+02,9.032971660675549741e-02,8.692751944156999842e-04,5.265061481138094024e+01,1.045161972857868715e+00,2.409706674502742896e+00,0.000000000000000000e+00
1.978499999999999091e+02,8.812356465419360352e-02,8.454457364890000017e-04,5.269448107058529018e+01,6.944936507817189852e-01,2.347556223551506172e+00,0.000000000000000000e+00
1.979000000000000909e+02,8.662247311263020222e-02,8.238295953031999535e-04,5.271862588003065042e+01,2.545235370321557999e-01,2.289631298242942314e+00,0.000000000000000000e+00
1.979499999999998181e+02,8.455558875781529760e-02,8.045254332771999790e-04,5.271852317725127790e+01,-2.759782370879552138e-01,2.235971426129040651e+00,0.000000000000000000e+00
1.980000000000000000e+02,8.316109436424409806e-02,7.873542733822999629e-04,5.268970485415295713e+01,-8.909277512891783379e-01,2.185856868659781682e+00,0.000000000000000000e+00
1.980500000000001819e+02,8.091820490330360605e-02,7.718268760769999865e-04,5.262854941923409058e+01,-1.611738301061773404e+00,2.137778460740500819e+00,0.000000000000000000e+00
1.980999999999999091e+02,8.033283460546729315e-02,7.277325962676999601e-04,5.246105731768000879e+01,-4.763582757276235036e+00,2.002838386865657405e+00,0.000000000000000000e+00
1.981500000000000909e+02,7.645040173397239791e-02,7.387146845020000187e-04,5.221737027648630658e+01,-4.499927459641135385e+00,2.014219171024429045e+00,0.000000000000000000e+00
1.981999999999998181e+02,7.445703314042860510e-02,7.500153294273999988e-04,5.201605820228669330e+01,-3.852553094230668940e+00,2.029294209554405981e+00,0.000000000000000000e+00
1.982500000000000000e+02,7.341552192621879358e-02,7.286914724386999841e-04,5.179749127002126841e+01,-5.094126601007484823e+00,1.955064720953944457e+00,0.000000000000000000e+00
1.983000000000001819e+02,7.111347413592900013e-02,7.093464111185000505e-04,5.151067616315467035e+01,-6.173815250026169821e+00,1.882144128836630070e+00,0.000000000000000000e+00
1.983499999999999091e+02,6.738763162887680125e-02,7.091989796562999521e-04,5.119996716143077009e+01,-6.161331435016164093e+00,1.859120188429288500e+00,0.000000000000000000e+00
1.984000000000000909e+02,6.187538228630019843e-02,6.988138991021999782e-04,5.089010690931953462e+01,-6.351785696589709929e+00,1.809790319228391953e+00,0.000000000000000000e+00
1.984499999999998181e+02,5.690472176132090054e-02,6.728293452012999503e-04,5.055586452138219755e+01,-7.042257427838515049e+00,1.719681453619102074e+00,0.000000000000000000e+00
1.985000000000000000e+02,4.723377367405420107e-02,6.450375646800000223e-04,5.019036993493881482e+01,-7.499196271562349914e+00,1.624896864243028594e+00,0.000000000000000000e+00
1.985500000000001819e+02,3.863830704777110325e-02,6.162755769737000497e-04,4.981184624512930270e+01,-7.621902431352308049e+00,1.529115303336649356e+00,0.000000000000000000e+00
1.985999999999999091e+02,2.424339855238059893e-02,5.710466647121999629e-04,4.942565985124858230e+01,-7.870141596109670346e+00,1.395007528370672434e+00,0.000000000000000000e+00
1.986500000000000909e+02,1.180383876855809963e-02,5.092155720270999863e-04,4.902244765598030796e+01,-8.253893765927807991e+00,1.223747053235696880e+00,0.000000000000000000e+00
1.986999999999998181e+02,-9.892313508932999710e-03,4.342796996812000026e-04,4.860277212005016167e+01,-8.502188180238150039e+00,1.025868299491295099e+00,0.000000000000000000e+00
1.987500000000000000e+02,-2.939950609284909880e-02,3.406103911833999968e-04,4.817458815612415179e+01,-8.620035536319196723e+00,7.904855112948859786e-01,0.000000000000000000e+00
1.988000000000001819e+02,-5.930793843383010133e-02,2.219466108989999985e-04,4.773956196637192306e+01,-8.799912046971744672e+00,5.058309251635865200e-01,0.000000000000000000e+00
1.988499999999999091e+02,-8.412188285966000489e-02,7.585660591456406024e-05,4.729392695067775776e+01,-9.014745330970189485e+00,1.696696482303285125e-01,0.000000000000000000e+00
1.989000000000000909e+02,-1.208856819760830981e-01,-1.060787470618999954e-04,4.684016634339806018e+01,-9.120955879281449796e+00,-2.327368965532108092e-01,0.000000000000000000e+00
1.989499999999998181e+02,-1.534489892059983096e-01,-3.253665580136000097e-04,4.638195039831990840e+01,-9.210656724841310705e+00,-6.999563007692098937e-01,0.000000000000000000e+00
1.990000000000000000e+02,-1.968481266090814086e-01,-5.843035694617000099e-04,4.591907845414109346e+01,-9.313103180975465634e+00,-1.232040166349730903e+00,0.000000000000000000e+00
1.990500000000001819e+02,-2.349773979356160059e-01,-8.902442578574999970e-04,4.545018811086855948e+01,-9.440202711897313748e+00,-1.838995011632508447e+00,0.000000000000000000e+00
1.990999999999999091e+02,-2.760195843680954275e-01,-1.233626914453100085e-03,4.497716596950442636e+01,-9.472307062443144687e+00,-2.495559964259328911e+00,0.000000000000000000e+00
1.991500000000000909e+02,-3.131749123952700109e-01,-1.613593417643000016e-03,4.450268907490799819e+01,-9.515549407948087790e+00,-3.195704554503481010e+00,0.000000000000000000e+00
1.991999999999998181e+02,-3.427835248378743871e-01,-1.999562384253199872e-03,4.402287637285709820e+01,-9.707096001517584227e+00,-3.875179182991665527e+00,0.000000000000000000e+00
1.992500000000000000e+02,-3.635432185630901869e-01,-2.401218614573499832e-03,4.353420501614882454e+01,-9.806319075248188355e+00,-4.550854366581581267e+00,0.000000000000000000e+00
1.993000000000001819e+02,-3.692439015815709991e-01,-2.831829453160000093e-03,4.304592969681912962e+01,-9.701716227650928559e+00,-5.247244228609613259e+00,0.000000000000000000e+00
1.993499999999999091e+02,-3.765689016412770984e-01,-3.246122902687699919e-03,4.256245096103947390e+01,-9.675957964677580847e+00,-5.880553650325469839e+00,0.000000000000000000e+00
1.994000000000000909e+02,-3.794495404962217044e-01,-3.610408368025099825e-03,4.207533885239786997e+01,-9.814112607554369205e+00,-6.391629191610564753e+00,0.000000000000000000e+00
1.994499999999998181e+02,-3.802103134225039982e-01,-3.963372061870300278e-03,4.158244569868958251e+01,-9.856803125023729351e+00,-6.853065800999342372e+00,0.000000000000000000e+00
1.995000000000000000e+02,-3.831263152204570921e-01,-4.356790530921499614e-03,4.109565972389312805e+01,-9.620013748763790673e+00,-7.357979839621146212e+00,0.000000000000000000e+00
1.995500000000001819e+02,-3.856672347186408945e-01,-4.680704972558099967e-03,4.061720990816356647e+01,-9.531231803483999343e+00,-7.722029260522324634e+00,0.000000000000000000e+00
1.995999999999999091e+02,-3.983405697523917932e-01,-4.954379488060699568e-03,4.014117180593334666e+01,-9.529625859535631349e+00,-7.983059415066833253e+00,0.000000000000000000e+00
1.996500000000000909e+02,-4.060926495366385947e-01,-5.198436767658100137e-03,3.966368965769297716e+01,-9.537424015864008453e+00,-8.178223751701805710e+00,0.000000000000000000e+00
1.996999999999998181e+02,-4.199474299138423738e-01,-5.492057744139499861e-03,3.919134203475670830e+01,-9.353148730937267175e+00,-8.435588100108320830e+00,0.000000000000000000e+00
1.997500000000000000e+02,-4.298186600644721134e-01,-5.751759061729099648e-03,3.872675102930038094e+01,-9.233597649007796448e+00,-8.626265333000631585e+00,0.000000000000000000e+00
1.998000000000001819e+02,-4.463856409512143020e-01,-5.983458015936199935e-03,3.826740773715867050e+01,-9.157121000407139277e+00,-8.762142979133685117e+00,0.000000000000000000e+00
1.998499999999999091e+02,-4.635074706824826030e-01,-6.192155211483699878e-03,3.781006043330371824e+01,-9.127995976252691435e+00,-8.852309238895898602e+00,0.000000000000000000e+00
1.999000000000000909e+02,-4.820479760256500823e-01,-6.397818823590700407e-03,3.735510638468137046e+01,-9.072482994225216757e+00,-8.927541805042153555e+00,0.000000000000000000e+00
1.999499999999998181e+02,-5.041057261289441094e-01,-6.593947206186999942e-03,3.690251115068524257e+01,-9.029150630893516549e+00,-8.979606506551267131e+00,0.000000000000000000e+00
2.000000000000000000e+02,-5.208715615873881211e-01,-6.786815555305800336e-03,3.645235588362716328e+01,-8.975886883294702301e+00,-9.018145745769851729e+00,0.000000000000000000e+00
2.000500000000001819e+02,-5.366453148218941482e-01,-6.975532384896700015e-03,3.600494449025735122e+01,-8.920152011564534078e+00,-9.042773453901929770e+00,0.000000000000000000e+00
2.000999999999999091e+02,-5.611427678331885049e-01,-7.163884003495000000e-03,3.556036630118056507e+01,-8.868467865098661918e+00,-9.059015380980767418e+00,0.000000000000000000e+00
2.001500000000000909e+02,-5.931957757622072780e-01,-7.350491642734000367e-03,3.511702779451913159e+01,-8.856977254601998695e+00,-9.064667758832591460e+00,0.000000000000000000e+00
2.001999999999998181e+02,-6.092154643792840885e-01,-7.542244615343200037e-03,3.467303928384451694e+01,-8.893775714422359258e+00,-9.067434705649313642e+00,0.000000000000000000e+00
2.002500000000000000e+02,-6.476793490974451784e-01,-7.772006142100799583e-03,3.423004525342309279e+01,-8.821295570832239363e+00,-9.106428493530446033e+00,0.000000000000000000e+00
2.003000000000001819e+02,-6.687626718892676347e-01,-7.959872093320500414e-03,3.378521650072723048e+01,-8.960376844154465559e+00,-9.085723199938573913e+00,0.000000000000000000e+00
2.003499999999999091e+02,-7.051889326801585867e-01,-8.216415738103499677e-03,3.333698302874297070e+01,-8.918169116524509832e+00,-9.131350090546888509e+00,0.000000000000000000e+00
2.004000000000000909e+02,-7.247441555716117589e-01,-8.549220709296199636e-03,3.289706958683505889e+01,-8.681235699549285201e+00,-9.252113590485519623e+00,0.000000000000000000e+00
2.004499999999998181e+02,-7.396165769173825844e-01,-8.862406941805199556e-03,3.246772477987648386e+01,-8.508019266552341975e+00,-9.342334215394355823e+00,0.000000000000000000e+00
2.005000000000000000e+02,-7.520499704861525192e-01,-9.187652269977699196e-03,3.204668446734728349e+01,-8.339420700536901876e+00,-9.435626870142767686e+00,0.000000000000000000e+00
2.005500000000001819e+02,-7.650254073034563618e-01,-9.519170967738799227e-03,3.163289060793576013e+01,-8.204593873820112293e+00,-9.525261030744163193e+00,0.000000000000000000e+00
2.005999999999999091e+02,-7.809928358661503145e-01,-9.891142933664099496e-03,3.122697987831116251e+01,-8.018280432474817587e+00,-9.645093555606848668e+00,0.000000000000000000e+00
2.006500000000000909e+02,-7.997207213812783655e-01,-1.032580685011630015e-02,3.083303977019474473e+01,-7.712484540890248041e+00,-9.816500278998727680e+00,0.000000000000000000e+00
2.006999999999998181e+02,-8.163059410275520511e-01,-1.081119024280640002e-02,3.045730331716357142e+01,-7.302416848367094815e+00,-1.002897171262945264e+01,0.000000000000000000e+00
2.007500000000000000e+02,-8.311849779578647235e-01,-1.135077076093020040e-02,3.010426571511270666e+01,-6.787253509878356184e+00,-1.028682685674612074e+01,0.000000000000000000e+00
2.008000000000001819e+02,-8.437624295013780307e-01,-1.197105257996020078e-02,2.978095680462388728e+01,-6.146157533247934346e+00,-1.061719103557881638e+01,0.000000000000000000e+00
2.008499999999999091e+02,-8.604882132574888098e-01,-1.255008693136959973e-02,2.948840313454317652e+01,-5.550692565368366971e+00,-1.091312788134436751e+01,0.000000000000000000e+00
2.009000000000000909e+02,-8.834056824286147247e-01,-1.308687730702830058e-02,2.922455996517748389e+01,-5.017806517456977922e+00,-1.117717349481793754e+01,0.000000000000000000e+00
2.009499999999998181e+02,-9.027866531006991657e-01,-1.361663797743220029e-02,2.898702308852265830e+01,-4.428499493236868645e+00,-1.144134612153769126e+01,0.000000000000000000e+00
2.010000000000000000e+02,-9.414211384450663633e-01,-1.413546405879640040e-02,2.878237792452570787e+01,-3.782026302685704167e+00,-1.171017575656475174e+01,0.000000000000000000e+00
2.010500000000001819e+02,-9.852644530121887900e-01,-1.456633465325599987e-02,2.860655983026557081e+01,-3.214221765936757791e+00,-1.192014533324958414e+01,0.000000000000000000e+00
2.010999999999999091e+02,-1.056793259160032861e+00,-1.489227678094500081e-02,2.845717352870563843e+01,-2.831908779570340151e+00,-1.205992546049456848e+01,0.000000000000000000e+00
2.011500000000000909e+02,-1.121879451359404367e+00,-1.513189207089529927e-02,2.831899928478909345e+01,-2.670372313937715791e+00,-1.213525872704105524e+01,0.000000000000000000e+00
2.011999999999998181e+02,-1.194346975515735432e+00,-1.534293942202880068e-02,2.819000004035735429e+01,-2.505561222324025117e+00,-1.219266729734465571e+01,0.000000000000000000e+00
2.012500000000000000e+02,-1.269901414512957682e+00,-1.548574922238789980e-02,2.806505450160877047e+01,-2.554122634193738861e+00,-1.219730831847967600e+01,0.000000000000000000e+00
2.013000000000001819e+02,-1.328992359143168045e+00,-1.562251303392779914e-02,2.793522020589413657e+01,-2.594320274899327927e+00,-1.219144247929829028e+01,0.000000000000000000e+00
2.013499999999999091e+02,-1.376379202876895524e+00,-1.579946964999090139e-02,2.781024128117544336e+01,-2.371077326160440979e+00,-1.221946024010568976e+01,0.000000000000000000e+00
2.014000000000000909e+02,-1.446564563900613942e+00,-1.587387993705970113e-02,2.769167131939740401e+01,-2.516644665179951890e+00,-1.217254608846279673e+01,0.000000000000000000e+00
2.014499999999998181e+02,-1.477883936913505947e+00,-1.599997378011459859e-02,2.756412907412680724e+01,-2.458262518043942801e+00,-1.215647946446570771e+01,0.000000000000000000e+00
2.015000000000000000e+02,-1.526136814223008065e+00,-1.613866772951329936e-02,2.744977672795862489e+01,-2.229812292833122989e+00,-1.216032865976257149e+01,0.000000000000000000e+00
2.015500000000001819e+02,-1.556325708581588474e+00,-1.626856270521320064e-02,2.734326861804096964e+01,-1.962834686653972094e+00,-1.216326149126415146e+01,0.000000000000000000e+00
2.015999999999999091e+02,-1.570362270987246234e+00,-1.632451483830039962e-02,2.724250700752645571e+01,-1.996569139538352911e+00,-1.211530705521278328e+01,0.000000000000000000e+00
2.016500000000000909e+02,-1.579198477162040648e+00,-1.641174987163649887e-02,2.714930335018501140e+01,-1.791951924451588907e+00,-1.209684927765201401e+01,0.000000000000000000e+00
2.016999999999998181e+02,-1.569889768558286880e+00,-1.647854590110010148e-02,2.706354251342031958e+01,-1.606991403555545039e+00,-1.206946926061922554e+01,0.000000000000000000e+00
2.017500000000000000e+02,-1.559425327768921843e+00,-1.653587492728129937e-02,2.699106498673050680e+01,-1.298270585850480607e+00,-1.204667573597827079e+01,0.000000000000000000e+00
